CASP7,Caspase-7
CASP8,Caspase-8
CASP8AP2,CASP8-associated protein 2
CASP9,Caspase-9
CASQ1,Calsequestrin-1
CASQ2,Calsequestrin-2
CASR,Extracellular calcium-sensing receptor
CASS4,Cas scaffolding protein family member 4
CAST,Calpastatin
CASTOR1,Cytosolic arginine sensor for mTORC1 subunit 1
CASTOR2,Cytosolic arginine sensor for mTORC1 subunit 2
CASZ1,Zinc finger protein castor homolog 1
CAT,Catalase
CATIP,Ciliogenesis-associated TTC17-interacting protein
CATSPERE,Cation channel sperm-associated auxiliary subunit epsilon
CATSPERZ,Cation channel sperm-associated auxiliary subunit zeta
CAV1,Caveolin-1
CAV2,Caveolin-2
CAV3,Caveolin-3
CAVIN1,Caveolae-associated protein 1
CAVIN2,Caveolae-associated protein 2
CAVIN3,Caveolae-associated protein 3
CAVIN4,Caveolae-associated protein 4
CBFA2T2,Protein CBFA2T2
CBFA2T3,Protein CBFA2T3
CBL,E3 ubiquitin-protein ligase CBL
CBLB,E3 ubiquitin-protein ligase CBL-B
CBLC,E3 ubiquitin-protein ligase CBL-C
CBLIF,Cobalamin binding intrinsic factor
CBLL1,E3 ubiquitin-protein ligase Hakai
CBR1,Carbonyl reductase [NADPH] 1
CBR3,Carbonyl reductase [NADPH] 3
CBR4,3-oxoacyl-[acyl-carrier-protein] reductase
CBS,Cystathionine beta-synthase
CBX1,Chromobox protein homolog 1
CBX2,Chromobox protein homolog 2
CBX3,Chromobox protein homolog 3
CBX4,E3 SUMO-protein ligase CBX4
CBX5,Chromobox protein homolog 5
CBX6,Chromobox protein homolog 6
CBX7,Chromobox protein homolog 7
CBX8,Chromobox protein homolog 8
CBY1,Protein chibby homolog 1
CC2D1A,Coiled-coil and C2 domain-containing protein 1A
CC2D1B,Coiled-coil and C2 domain-containing protein 1B
CCAR1,Cell division cycle and apoptosis regulator protein 1
CCAR2,Cell cycle and apoptosis regulator protein 2
CCBE1,Collagen and calcium-binding EGF domain-containing protein 1
CCDC102B,Coiled-coil domain-containing protein 102B
CCDC103,Coiled-coil domain-containing protein 103
CCDC106,Coiled-coil domain-containing protein 106
CCDC110,Coiled-coil domain-containing protein 110
CCDC112,Coiled-coil domain-containing protein 112
CCDC113,Coiled-coil domain-containing protein 113
CCDC115,Coiled-coil domain-containing protein 115
CCDC116,Coiled-coil domain-containing protein 116
CCDC117,Coiled-coil domain-containing protein 117
CCDC120,Coiled-coil domain-containing protein 120
CCDC124,Coiled-coil domain-containing protein 124
CCDC125,Coiled-coil domain-containing protein 125
CCDC13,Coiled-coil domain-containing protein 13
CCDC134,Coiled-coil domain-containing protein 134
CCDC137,Coiled-coil domain-containing protein 137
CCDC14,Coiled-coil domain-containing protein 14
CCDC146,Coiled-coil domain-containing protein 146
CCDC15,Coiled-coil domain-containing protein 15
CCDC170,Coiled-coil domain-containing protein 170
CCDC174,Coiled-coil domain-containing protein 174
CCDC178,Coiled-coil domain-containing protein 178
CCDC18,Coiled-coil domain-containing protein 18
CCDC184,Coiled-coil domain-containing protein 184
CCDC22,Coiled-coil domain-containing protein 22
CCDC25,Coiled-coil domain-containing protein 25
CCDC28B,Coiled-coil domain-containing protein 28B
CCDC3,Coiled-coil domain-containing protein 3
CCDC32,Coiled-coil domain-containing protein 32
CCDC34,Coiled-coil domain-containing protein 34
CCDC38,Coiled-coil domain-containing protein 38
CCDC39,Coiled-coil domain-containing protein 39
CCDC40,Coiled-coil domain-containing protein 40
CCDC43,Coiled-coil domain-containing protein 43
CCDC47,PAT complex subunit CCDC47
CCDC50,Coiled-coil domain-containing protein 50
CCDC51,Mitochondrial potassium channel
CCDC57,Coiled-coil domain-containing protein 57
CCDC6,Coiled-coil domain-containing protein 6
CCDC61,Centrosomal protein CCDC61
CCDC62,Coiled-coil domain-containing protein 62
CCDC65,Dynein regulatory complex subunit 2
CCDC66,Coiled-coil domain-containing protein 66
CCDC68,Coiled-coil domain-containing protein 68
CCDC69,Coiled-coil domain-containing protein 69
CCDC70,Coiled-coil domain-containing protein 70
CCDC77,Coiled-coil domain-containing protein 77
CCDC78,Coiled-coil domain-containing protein 78
CCDC8,Coiled-coil domain-containing protein 8
CCDC81,Coiled-coil domain-containing protein 81
CCDC85A,Coiled-coil domain-containing protein 85A
CCDC85B,Coiled-coil domain-containing protein 85B
CCDC85C,Coiled-coil domain-containing protein 85C
CCDC86,Coiled-coil domain-containing protein 86
CCDC88A,Girdin
CCDC88B,Coiled-coil domain-containing protein 88B
CCDC88C,Protein Daple
CCDC9,Coiled-coil domain-containing protein 9
CCDC90B,"Coiled-coil domain-containing protein 90B, mitochondrial"
CCDC91,Coiled-coil domain-containing protein 91
CCDC92,Coiled-coil domain-containing protein 92
CCDC93,Coiled-coil domain-containing protein 93
CCHCR1,Coiled-coil alpha-helical rod protein 1
CCKAR,Cholecystokinin receptor type A
CCKBR,Gastrin/cholecystokinin type B receptor
CCL1,C-C motif chemokine 1
CCL11,Eotaxin
CCL13,C-C motif chemokine 13
CCL15,C-C motif chemokine 15
CCL16,C-C motif chemokine 16
CCL19,C-C motif chemokine 19
CCL2,C-C motif chemokine 2
CCL20,C-C motif chemokine 20
CCL21,C-C motif chemokine 21
CCL23,C-C motif chemokine 23
CCL24,C-C motif chemokine 24
CCL25,C-C motif chemokine 25
CCL26,C-C motif chemokine 26
CCL28,C-C motif chemokine 28
CCL3,C-C motif chemokine 3
CCL4,C-C motif chemokine 4
CCL5,C-C motif chemokine 5
CCL7,C-C motif chemokine 7
CCL8,C-C motif chemokine 8
CCM2,Cerebral cavernous malformations 2 protein
CCN1,CCN family member 1
CCN2,CCN family member 2
CCN3,CCN family member 3
CCN4,CCN family member 4
CCN5,CCN family member 5
CCN6,Cellular communication network factor 6
CCNA1,Cyclin-A1
CCNA2,Cyclin-A2
CCNB1,G2/mitotic-specific cyclin-B1
CCNB2,G2/mitotic-specific cyclin-B2
CCNB3,G2/mitotic-specific cyclin-B3
CCNC,Cyclin-C
CCND1,G1/S-specific cyclin-D1
CCND2,G1/S-specific cyclin-D2
CCND3,G1/S-specific cyclin-D3
CCNDBP1,Cyclin-D1-binding protein 1
CCNE1,G1/S-specific cyclin-E1
CCNF,Cyclin-F
CCNH,Cyclin-H
CCNK,Cyclin-K
CCNL1,Cyclin-L1
CCNL2,Cyclin-L2
CCNO,Cyclin-O
CCNP,Cyclin-P
CCNQ,Cyclin-Q
CCNT1,Cyclin-T1
CCNT2,Cyclin-T2
CCNY,Cyclin-Y
CCP110,Centriolar coiled-coil protein of 110 kDa
CCR1,C-C chemokine receptor type 1
CCR10,C-C chemokine receptor type 10
CCR2,C-C chemokine receptor type 2
CCR3,C-C chemokine receptor type 3
CCR4,C-C chemokine receptor type 4
CCR5,C-C chemokine receptor type 5
CCR6,C-C chemokine receptor type 6
CCR7,C-C chemokine receptor type 7
CCR9,C-C chemokine receptor type 9
CCRL2,C-C chemokine receptor-like 2
CCS,Copper chaperone for superoxide dismutase
CCSAP,"Centriole, cilia and spindle-associated protein"
CCT2,T-complex protein 1 subunit beta
CCT3,T-complex protein 1 subunit gamma
CCT4,T-complex protein 1 subunit delta
CCT5,T-complex protein 1 subunit epsilon
CCT6A,T-complex protein 1 subunit zeta
CCT6B,T-complex protein 1 subunit zeta-2
CCT7,T-complex protein 1 subunit eta
CCT8,T-complex protein 1 subunit theta
CCZ1,Vacuolar fusion protein CCZ1 homolog
CCZ1B,Vacuolar fusion protein CCZ1 homolog B
CD109,CD109 antigen
CD14,Monocyte differentiation antigen CD14
CD151,CD151 antigen
CD160,CD160 antigen
CD163,Scavenger receptor cysteine-rich type 1 protein M130
CD164,Sialomucin core protein 24
CD177,CD177 antigen
CD180,CD180 antigen
CD19,B-lymphocyte antigen CD19
CD1B,T-cell surface glycoprotein CD1b
CD1C,T-cell surface glycoprotein CD1c
CD1D,Antigen-presenting glycoprotein CD1d
CD1E,"T-cell surface glycoprotein CD1e, membrane-associated"
CD2,T-cell surface antigen CD2
CD200,OX-2 membrane glycoprotein
CD200R1,Cell surface glycoprotein CD200 receptor 1
CD207,C-type lectin domain family 4 member K
CD209,CD209 antigen
CD22,B-cell receptor CD22
CD226,CD226 antigen
CD24,Signal transducer CD24
CD244,Natural killer cell receptor 2B4
CD247,T-cell surface glycoprotein CD3 zeta chain
CD27,CD27 antigen
CD274,Programmed cell death 1 ligand 1
CD276,CD276 antigen
CD28,T-cell-specific surface glycoprotein CD28
CD2AP,CD2-associated protein
CD2BP2,CD2 antigen cytoplasmic tail-binding protein 2
CD300A,CMRF35-like molecule 8
CD300H,Protein CD300H
CD300LF,CMRF35-like molecule 1
CD302,CD302 antigen
CD320,CD320 antigen
CD33,Myeloid cell surface antigen CD33
CD34,Hematopoietic progenitor cell antigen CD34
CD36,Platelet glycoprotein 4
CD37,Leukocyte antigen CD37
CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1
CD3D,T-cell surface glycoprotein CD3 delta chain
CD3E,T-cell surface glycoprotein CD3 epsilon chain
CD3G,T-cell surface glycoprotein CD3 gamma chain
CD4,T-cell surface glycoprotein CD4
CD40,Tumor necrosis factor receptor superfamily member 5
CD40LG,CD40 ligand
CD44,CD44 antigen
CD46,Membrane cofactor protein
CD47,Leukocyte surface antigen CD47
CD48,CD48 antigen
CD5,T-cell surface glycoprotein CD5
CD52,CAMPATH-1 antigen
CD53,Leukocyte surface antigen CD53
CD55,Complement decay-accelerating factor
CD58,Lymphocyte function-associated antigen 3
CD59,CD59 glycoprotein
CD5L,CD5 antigen-like
CD6,T-cell differentiation antigen CD6
CD63,CD63 antigen
CD68,Macrosialin
CD69,Early activation antigen CD69
CD70,CD70 antigen
CD72,B-cell differentiation antigen CD72
CD74,HLA class II histocompatibility antigen gamma chain
CD79A,B-cell antigen receptor complex-associated protein alpha chain
CD79B,B-cell antigen receptor complex-associated protein beta chain
CD80,T-lymphocyte activation antigen CD80
CD81,CD81 antigen
CD82,CD82 antigen
CD84,SLAM family member 5
CD86,T-lymphocyte activation antigen CD86
CD8A,T-cell surface glycoprotein CD8 alpha chain
CD8B,T-cell surface glycoprotein CD8 beta chain
CD9,CD9 antigen
CD93,Complement component C1q receptor
CD96,T-cell surface protein tactile
CDA,Cytidine deaminase
CDADC1,Cytidine and dCMP deaminase domain-containing protein 1
CDAN1,Codanin-1
CDC123,Cell division cycle protein 123 homolog
CDC14A,Dual specificity protein phosphatase CDC14A
CDC14B,Dual specificity protein phosphatase CDC14B
CDC16,Cell division cycle protein 16 homolog
CDC20,Cell division cycle protein 20 homolog
CDC20B,Cell division cycle protein 20 homolog B
CDC23,Cell division cycle protein 23 homolog
CDC25A,M-phase inducer phosphatase 1
CDC25B,M-phase inducer phosphatase 2
CDC25C,M-phase inducer phosphatase 3
CDC26,Anaphase-promoting complex subunit CDC26
CDC27,Cell division cycle protein 27 homolog
CDC34,Ubiquitin-conjugating enzyme E2 R1
CDC37,Hsp90 co-chaperone Cdc37
CDC37L1,Hsp90 co-chaperone Cdc37-like 1
CDC40,Pre-mRNA-processing factor 17
CDC42,Cell division control protein 42 homolog
CDC42BPA,Serine/threonine-protein kinase MRCK alpha
CDC42BPB,Serine/threonine-protein kinase MRCK beta
CDC42BPG,Serine/threonine-protein kinase MRCK gamma
CDC42EP1,Cdc42 effector protein 1
CDC42EP2,Cdc42 effector protein 2
CDC42EP3,Cdc42 effector protein 3
CDC42EP4,Cdc42 effector protein 4
CDC42EP5,Cdc42 effector protein 5
CDC42SE1,CDC42 small effector protein 1
CDC42SE2,CDC42 small effector protein 2
CDC45,Cell division control protein 45 homolog
CDC5L,Cell division cycle 5-like protein
CDC6,Cell division control protein 6 homolog
CDC7,Cell division cycle 7-related protein kinase
CDC73,Parafibromin
CDCA2,Cell division cycle-associated protein 2
CDCA3,Cell division cycle-associated protein 3
CDCA4,Cell division cycle-associated protein 4
CDCA5,Sororin
CDCA7,Cell division cycle-associated protein 7
CDCA7L,Cell division cycle-associated 7-like protein
CDCA8,Borealin
CDH1,Cadherin-1
CDH13,Cadherin-13
CDH15,Cadherin-15
CDH17,Cadherin-17
CDH2,Cadherin-2
CDH24,Cadherin-24
CDH26,Cadherin-like protein 26
CDH3,Cadherin-3
CDH4,Cadherin-4
CDH5,Cadherin-5
CDH6,Cadherin-6
CDH8,Cadherin-8
CDHR2,Cadherin-related family member 2
CDHR3,Cadherin-related family member 3
CDHR5,Cadherin-related family member 5
CDIN1,CDAN1-interacting nuclease 1
CDIP1,Cell death-inducing p53-target protein 1
CDIPT,CDP-diacylglycerol--inositol 3-phosphatidyltransferase
CDK1,Cyclin-dependent kinase 1
CDK10,Cyclin-dependent kinase 10
CDK11A,Cyclin-dependent kinase 11A
CDK11B,Cyclin-dependent kinase 11B
CDK12,Cyclin-dependent kinase 12
CDK13,Cyclin-dependent kinase 13
CDK14,Cyclin-dependent kinase 14
CDK15,Cyclin-dependent kinase 15
CDK16,Cyclin-dependent kinase 16
CDK19,Cyclin-dependent kinase 19
CDK2,Cyclin-dependent kinase 2
CDK20,Cyclin-dependent kinase 20
CDK2AP1,Cyclin-dependent kinase 2-associated protein 1
CDK2AP2,Cyclin-dependent kinase 2-associated protein 2
CDK3,Cyclin-dependent kinase 3
CDK4,Cyclin-dependent kinase 4
CDK5,Cyclin-dependent kinase 5
CDK5R1,Cyclin-dependent kinase 5 activator 1
CDK5RAP1,Mitochondrial tRNA methylthiotransferase CDK5RAP1
CDK5RAP2,CDK5 regulatory subunit-associated protein 2
CDK5RAP3,CDK5 regulatory subunit-associated protein 3
CDK6,Cyclin-dependent kinase 6
CDK7,Cyclin-dependent kinase 7
CDK8,Cyclin-dependent kinase 8
CDK9,Cyclin-dependent kinase 9
CDKL1,Cyclin-dependent kinase-like 1
CDKL2,Cyclin-dependent kinase-like 2
CDKL5,Cyclin-dependent kinase-like 5
CDKN1A,Cyclin-dependent kinase inhibitor 1
CDKN1B,Cyclin-dependent kinase inhibitor 1B
CDKN1C,Cyclin-dependent kinase inhibitor 1C
CDKN2A,Cyclin-dependent kinase inhibitor 2A
CDKN2AIP,CDKN2A-interacting protein
CDKN2B,Cyclin-dependent kinase 4 inhibitor B
CDKN2C,Cyclin-dependent kinase 4 inhibitor C
CDKN2D,Cyclin-dependent kinase 4 inhibitor D
CDKN3,Cyclin-dependent kinase inhibitor 3
CDO1,Cysteine dioxygenase type 1
CDS1,Phosphatidate cytidylyltransferase 1
CDS2,Phosphatidate cytidylyltransferase 2
CDSN,Corneodesmosin
CDT1,DNA replication factor Cdt1
CDV3,Protein CDV3 homolog
CDX1,Homeobox protein CDX-1
CDX2,Homeobox protein CDX-2
CDX4,Homeobox protein CDX-4
CDY1,Testis-specific chromodomain protein Y 1
CDYL,Chromodomain Y-like protein
CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1
CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16
CEACAM4,Carcinoembryonic antigen-related cell adhesion molecule 4
CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5
CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6
CEACAM7,Carcinoembryonic antigen-related cell adhesion molecule 7
CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8
CEBPA,CCAAT/enhancer-binding protein alpha
CEBPB,CCAAT/enhancer-binding protein beta
CEBPD,CCAAT/enhancer-binding protein delta
CEBPE,CCAAT/enhancer-binding protein epsilon
CEBPG,CCAAT/enhancer-binding protein gamma
CEBPZ,CCAAT/enhancer-binding protein zeta
CECR2,Chromatin remodeling regulator CECR2
CEL,Bile salt-activated lipase
CELA2A,Chymotrypsin-like elastase family member 2A
CELF1,CUGBP Elav-like family member 1
CELF2,CUGBP Elav-like family member 2
CELF3,CUGBP Elav-like family member 3
CELF4,CUGBP Elav-like family member 4
CELF5,CUGBP Elav-like family member 5
CELF6,CUGBP Elav-like family member 6
CELSR1,Cadherin EGF LAG seven-pass G-type receptor 1
CEMIP,Cell migration-inducing and hyaluronan-binding protein
CEMIP2,Inactive cell surface hyaluronidase CEMIP2
CEMP1,Cementoblastoma-derived protein 1
CENATAC,Centrosomal AT-AC splicing factor
CEND1,Cell cycle exit and neuronal differentiation protein 1
CENPA,Histone H3-like centromeric protein A
CENPB,Major centromere autoantigen B
CENPC,Centromere protein C
CENPE,Centromere-associated protein E
CENPF,Centromere protein F
CENPH,Centromere protein H
CENPI,Centromere protein I
CENPJ,Centromere protein J
CENPN,Centromere protein N
CENPO,Centromere protein O
CENPP,Centromere protein P
CENPQ,Centromere protein Q
CENPS,Centromere protein S
CENPT,Centromere protein T
CENPU,Centromere protein U
CENPV,Centromere protein V
CENPW,Centromere protein W
CENPX,Centromere protein X
CEP104,Centrosomal protein of 104 kDa
CEP112,Centrosomal protein of 112 kDa
CEP120,Centrosomal protein of 120 kDa
CEP126,Centrosomal protein of 126 kDa
CEP128,Centrosomal protein of 128 kDa
CEP131,Centrosomal protein of 131 kDa
CEP135,Centrosomal protein of 135 kDa
CEP152,Centrosomal protein of 152 kDa
CEP162,Centrosomal protein of 162 kDa
CEP164,Centrosomal protein of 164 kDa
CEP170,Centrosomal protein of 170 kDa
CEP19,Centrosomal protein of 19 kDa
CEP192,Centrosomal protein of 192 kDa
CEP20,Centrosomal protein 20
CEP250,Centrosome-associated protein CEP250
CEP290,Centrosomal protein of 290 kDa
CEP295,Centrosomal protein of 295 kDa
CEP350,Centrosome-associated protein 350
CEP41,Centrosomal protein of 41 kDa
CEP43,Centrosomal protein 43
CEP44,Centrosomal protein of 44 kDa
CEP55,Centrosomal protein of 55 kDa
CEP57,Centrosomal protein of 57 kDa
CEP63,Centrosomal protein of 63 kDa
CEP68,Centrosomal protein of 68 kDa
CEP70,Centrosomal protein of 70 kDa
CEP72,Centrosomal protein of 72 kDa
CEP76,Centrosomal protein of 76 kDa
CEP78,Centrosomal protein of 78 kDa
CEP83,Centrosomal protein of 83 kDa
CEP85,Centrosomal protein of 85 kDa
CEP85L,Centrosomal protein of 85 kDa-like
CEP89,Centrosomal protein of 89 kDa
CEP95,Centrosomal protein of 95 kDa
CEP97,Centrosomal protein of 97 kDa
CER1,Cerberus
CERCAM,Inactive glycosyltransferase 25 family member 3
CERK,Ceramide kinase
CERKL,Ceramide kinase-like protein
CERS1,Ceramide synthase 1
CERS2,Ceramide synthase 2
CERS3,Ceramide synthase 3
CERS4,Ceramide synthase 4
CERS5,Ceramide synthase 5
CERS6,Ceramide synthase 6
CERT1,Ceramide transfer protein
CES1,Liver carboxylesterase 1
CES2,Cocaine esterase
CETN1,Centrin-1
CETN2,Centrin-2
CETN3,Centrin-3
CETP,Cholesteryl ester transfer protein
CFAP100,Cilia- and flagella-associated protein 100
CFAP107,Cilia- and flagella-associated protein 107
CFAP126,Protein Flattop
CFAP141,Cilia- and flagella-associated protein 141
CFAP144,Cilia- and flagella-associated protein 144
CFAP157,Cilia- and flagella-associated protein 157
CFAP161,Cilia- and flagella-associated protein 161
CFAP20,Cilia- and flagella-associated protein 20
CFAP210,Cilia- and flagella- associated protein 210
CFAP251,Cilia- and flagella-associated protein 251
CFAP276,Cilia- and flagella-associated protein 276
CFAP36,Cilia- and flagella-associated protein 36
CFAP410,Cilia- and flagella-associated protein 410
CFAP418,Cilia- and flagella-associated protein 418
CFAP44,Cilia- and flagella-associated protein 44
CFAP45,Cilia- and flagella-associated protein 45
CFAP47,Cilia- and flagella-associated protein 47
CFAP52,Cilia- and flagella-associated protein 52
CFAP53,Cilia- and flagella-associated protein 53
CFAP58,Cilia- and flagella-associated protein 58
CFAP65,Cilia- and flagella-associated protein 65
CFAP68,Cilia- and flagella-associated protein 68
CFAP69,Cilia- and flagella-associated protein 69
CFAP70,Cilia- and flagella-associated protein 70
CFAP77,Cilia- and flagella-associated protein 77
CFAP90,Cilia- and flagella-associated protein 90
CFAP95,Cilia- and flagella-associated protein 95
CFAP96,Cilia-and flagella-associated protein 96
CFH,Complement factor H
CFHR1,Complement factor H-related protein 1
CFHR2,Complement factor H-related protein 2
CFHR5,Complement factor H-related protein 5
CFL1,Cofilin-1
CFL2,Cofilin-2
CFLAR,CASP8 and FADD-like apoptosis regulator
CFP,Properdin
CFTR,Cystic fibrosis transmembrane conductance regulator
CGA,Glycoprotein hormones alpha chain
CGAS,Cyclic GMP-AMP synthase
CGGBP1,CGG triplet repeat-binding protein 1
CGN,Cingulin
CGNL1,Cingulin-like protein 1
CGRRF1,Cell growth regulator with RING finger domain protein 1
CH25H,Cholesterol 25-hydroxylase
CHAC1,Glutathione-specific gamma-glutamylcyclotransferase 1
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2
CHADL,Chondroadherin-like protein
CHAF1A,Chromatin assembly factor 1 subunit A
CHAF1B,Chromatin assembly factor 1 subunit B
CHAMP1,Chromosome alignment-maintaining phosphoprotein 1
CHCHD1,Small ribosomal subunit protein mS37
CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial"
CHCHD2,Coiled-coil-helix-coiled-coil-helix domain-containing protein 2
CHCHD3,MICOS complex subunit MIC19
CHCHD4,Mitochondrial intermembrane space import and assembly protein 40
CHCHD6,MICOS complex subunit MIC25
CHD1,Chromodomain-helicase-DNA-binding protein 1
CHD1L,Chromodomain-helicase-DNA-binding protein 1-like
CHD3,Chromodomain-helicase-DNA-binding protein 3
CHD4,Chromodomain-helicase-DNA-binding protein 4
CHD5,Chromodomain-helicase-DNA-binding protein 5
CHD6,Chromodomain-helicase-DNA-binding protein 6
CHD7,Chromodomain-helicase-DNA-binding protein 7
CHD8,Chromodomain-helicase-DNA-binding protein 8
CHD9,Chromodomain-helicase-DNA-binding protein 9
CHEK1,Serine/threonine-protein kinase Chk1
CHEK2,Serine/threonine-protein kinase Chk2
CHERP,Calcium homeostasis endoplasmic reticulum protein
CHFR,E3 ubiquitin-protein ligase CHFR
CHGA,Chromogranin-A
CHI3L1,Chitinase-3-like protein 1
CHI3L2,Chitinase-3-like protein 2
CHIA,Acidic mammalian chitinase
CHIC2,Cysteine-rich hydrophobic domain-containing protein 2
CHID1,Chitinase domain-containing protein 1
CHIT1,Chitotriosidase-1
CHKA,Choline kinase alpha
CHKB,Choline/ethanolamine kinase
CHM,Rab proteins geranylgeranyltransferase component A 1
CHML,Rab proteins geranylgeranyltransferase component A 2
CHMP1A,Charged multivesicular body protein 1a
CHMP1B,Charged multivesicular body protein 1b
CHMP2A,Charged multivesicular body protein 2a
CHMP2B,Charged multivesicular body protein 2b
CHMP3,Charged multivesicular body protein 3
CHMP4A,Charged multivesicular body protein 4a
CHMP4B,Charged multivesicular body protein 4b
CHMP4C,Charged multivesicular body protein 4c
CHMP5,Charged multivesicular body protein 5
CHMP6,Charged multivesicular body protein 6
CHMP7,Charged multivesicular body protein 7
CHN2,Beta-chimaerin
CHODL,Chondrolectin
CHP1,Calcineurin B homologous protein 1
CHP2,Calcineurin B homologous protein 2
CHPF,Chondroitin sulfate synthase 2
CHPT1,Cholinephosphotransferase 1
CHRAC1,Chromatin accessibility complex protein 1
CHRD,Chordin
CHRM2,Muscarinic acetylcholine receptor M2
CHRM3,Muscarinic acetylcholine receptor M3
CHRNA1,Acetylcholine receptor subunit alpha
CHRNA2,Neuronal acetylcholine receptor subunit alpha-2
CHRNA3,Neuronal acetylcholine receptor subunit alpha-3
CHRNA4,Neuronal acetylcholine receptor subunit alpha-4
CHRNA5,Neuronal acetylcholine receptor subunit alpha-5
CHRNA7,Neuronal acetylcholine receptor subunit alpha-7
CHRNA9,Neuronal acetylcholine receptor subunit alpha-9
CHRNB1,Acetylcholine receptor subunit beta
CHRNB2,Neuronal acetylcholine receptor subunit beta-2
CHRNB4,Neuronal acetylcholine receptor subunit beta-4
CHRND,Acetylcholine receptor subunit delta
CHRNE,Acetylcholine receptor subunit epsilon
CHST1,Carbohydrate sulfotransferase 1
CHST10,Carbohydrate sulfotransferase 10
CHST11,Carbohydrate sulfotransferase 11
CHST12,Carbohydrate sulfotransferase 12
CHST13,Carbohydrate sulfotransferase 13
CHST14,Carbohydrate sulfotransferase 14
CHST15,Carbohydrate sulfotransferase 15
CHST2,Carbohydrate sulfotransferase 2
CHST3,Carbohydrate sulfotransferase 3
CHST4,Carbohydrate sulfotransferase 4
CHST5,Carbohydrate sulfotransferase 5
CHST6,Carbohydrate sulfotransferase 6
CHST7,Carbohydrate sulfotransferase 7
CHST8,Carbohydrate sulfotransferase 8
CHST9,Carbohydrate sulfotransferase 9
CHSY1,Chondroitin sulfate synthase 1
CHTF18,Chromosome transmission fidelity protein 18 homolog
CHTF8,Chromosome transmission fidelity protein 8 homolog
CHTOP,Chromatin target of PRMT1 protein
CHUK,Inhibitor of nuclear factor kappa-B kinase subunit alpha
CIAO1,Probable cytosolic iron-sulfur protein assembly protein CIAO1
CIAO2A,Cytosolic iron-sulfur assembly component 2A
CIAO2B,Cytosolic iron-sulfur assembly component 2B
CIAO3,Cytosolic iron-sulfur assembly component 3
CIAPIN1,Anamorsin
CIB1,Calcium and integrin-binding protein 1
CIB2,Calcium and integrin-binding family member 2
CIB3,Calcium and integrin-binding family member 3
CIB4,Calcium and integrin-binding family member 4
CIBAR1,CBY1-interacting BAR domain-containing protein 1
CIC,Protein capicua homolog
CIDEA,Lipid transferase CIDEA
CIDEB,Lipid transferase CIDEB
CIDEC,Lipid transferase CIDEC
CIITA,MHC class II transactivator
CILK1,Serine/threonine-protein kinase ICK
CILP,Cartilage intermediate layer protein 1
CILP2,Cartilage intermediate layer protein 2
CIMAP1D,Protein CIMAP1D
CIMAP3,Ciliary microtubule-associated protein 3
CIMIP1,Ciliary microtubule inner protein 1
CIMIP2A,Ciliary microtubule inner protein 2A
CIMIP2B,Ciliary microtubule inner protein 2B
CIMIP2C,Ciliary microtubule inner protein 2C
CINP,Cyclin-dependent kinase 2-interacting protein
CIP2A,Protein CIP2A
CIPC,CLOCK-interacting pacemaker
CIR1,Corepressor interacting with RBPJ 1
CIRBP,Cold-inducible RNA-binding protein
CISD1,CDGSH iron-sulfur domain-containing protein 1
CISD2,CDGSH iron-sulfur domain-containing protein 2
CISD3,"CDGSH iron-sulfur domain-containing protein 3, mitochondrial"
CIT,Citron Rho-interacting kinase
CITED1,Cbp/p300-interacting transactivator 1
CITED2,Cbp/p300-interacting transactivator 2
CIZ1,Cip1-interacting zinc finger protein
CKAP2,Cytoskeleton-associated protein 2
CKAP2L,Cytoskeleton-associated protein 2-like
CKAP4,Cytoskeleton-associated protein 4
CKAP5,Cytoskeleton-associated protein 5
CKB,Creatine kinase B-type
CKLF,Chemokine-like factor
CLASP1,CLIP-associating protein 1
CLASP2,CLIP-associating protein 2
CLASRP,CLK4-associating serine/arginine rich protein
CLC,Galectin-10
CLCA2,Calcium-activated chloride channel regulator 2
CLCC1,Chloride channel CLIC-like protein 1
CLCF1,Cardiotrophin-like cytokine factor 1
CLCN1,Chloride channel protein 1
CLCN2,Chloride channel protein 2
CLCN3,H(+)/Cl(-) exchange transporter 3
CLCN4,H(+)/Cl(-) exchange transporter 4
CLCN5,H(+)/Cl(-) exchange transporter 5
CLCN6,H(+)/Cl(-) exchange transporter 6
CLCN7,H(+)/Cl(-) exchange transporter 7
CLDN1,Claudin-1
CLDN10,Claudin-10
CLDN11,Claudin-11
CLDN12,Claudin-12
CLDN17,Claudin-17
CLDN19,Claudin-19
CLDN2,Claudin-2
CLDN20,Claudin-20
CLDN25,Putative claudin-25
CLDN3,Claudin-3
CLDN4,Claudin-4
CLDN5,Claudin-5
CLDN6,Claudin-6
CLDN7,Claudin-7
CLDN9,Claudin-9
CLEC11A,C-type lectin domain family 11 member A
CLEC12B,C-type lectin domain family 12 member B
CLEC14A,C-type lectin domain family 14 member A
CLEC16A,Protein CLEC16A
CLEC17A,"C-type lectin domain family 17, member A"
